iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -0.615005381598, inputs = [1.0, 1.0, 1.0, 1.0], constraints = [1.0]
iteration = 1884 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1885 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1886 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1887 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1888 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1889 , objective = -0.0785310635773, inputs = [1.0003001530357702, 1.0170527976126322, 0.9907789543320572, 0.9870764348131426], constraints = [-1.0]
iteration = 1890 , objective = -0.0785310636033, inputs = [1.0003001532018536, 1.0170527977636699, 0.9907789541308337, 0.9870764348506489], constraints = [-1.0]
iteration = 1891 , objective = -0.0785310636059, inputs = [1.0003001532184619, 1.0170527977787736, 0.9907789541107114, 0.9870764348543994], constraints = [-1.0]
iteration = 1892 , objective = -0.0908485091437, inputs = [1.0003001532201228, 1.017052797780284, 0.9907789541086991, 0.9870764348547746], constraints = [-1.0]
iteration = 1893 , objective = -0.0785310636061, inputs = [1.0003001532202889, 1.017052797780435, 0.9907789541084977, 0.987076434854812], constraints = [-1.0]
iteration = 1894 , objective = -0.0785310636061, inputs = [1.0003001532203055, 1.01705279778045, 0.9907789541084777, 0.9870764348548158], constraints = [-1.0]
iteration = 1895 , objective = -0.0785310636061, inputs = [1.000300153220307, 1.0170527977804515, 0.9907789541084757, 0.9870764348548162], constraints = [-1.0]
iteration = 1896 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1897 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1898 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1899 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1900 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1901 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1902 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1903 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1904 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1905 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1906 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1907 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1908 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1909 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1910 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1911 , objective = -0.0785310634618, inputs = [1.0003001522976216, 1.0170527969413536, 0.9907789552263848, 0.9870764346464478], constraints = [-1.0]
iteration = 1912 , objective = -0.724207579372, inputs = [1.0003001531280387, 1.017052797696542, 0.9907789542202665, 0.9870764348339793], constraints = [-1.0]
iteration = 1913 , objective = -0.0785310636047, inputs = [1.0003001532110805, 1.0170527977720607, 0.9907789541196546, 0.9870764348527326], constraints = [-1.0]
iteration = 1914 , objective = -0.078531063606, inputs = [1.0003001532193847, 1.0170527977796127, 0.9907789541095934, 0.9870764348546078], constraints = [-1.0]
iteration = 1915 , objective = -0.72979161545, inputs = [1.000300153220215, 1.0170527977803678, 0.9907789541085873, 0.9870764348547953], constraints = [-1.0]
iteration = 1916 , objective = -0.510563863282, inputs = [1.000300153220298, 1.0170527977804433, 0.9907789541084866, 0.987076434854814], constraints = [-1.0]
iteration = 1917 , objective = -0.0785310636061, inputs = [1.0003001532203064, 1.0170527977804509, 0.9907789541084766, 0.987076434854816], constraints = [-1.0]
iteration = 1918 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1919 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1920 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1921 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1922 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1923 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1924 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1925 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1926 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1927 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1928 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1929 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1930 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1931 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1932 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1933 , objective = -0.0986054941499, inputs = [1.0003001486068783, 1.0170527935849607, 0.990778959698022, 0.9870764338129738], constraints = [-1.0]
iteration = 1934 , objective = -0.078531063534, inputs = [1.0003001527589643, 1.0170527973609027, 0.99077895466743, 0.987076434750632], constraints = [-1.0]
iteration = 1935 , objective = -0.0785310635989, inputs = [1.000300153174173, 1.0170527977384969, 0.990778954164371, 0.9870764348443978], constraints = [-1.0]
iteration = 1936 , objective = -0.0785310636054, inputs = [1.0003001532156939, 1.0170527977762562, 0.9907789541140649, 0.9870764348537744], constraints = [-1.0]
iteration = 1937 , objective = -0.727192281718, inputs = [1.0003001532198459, 1.0170527977800323, 0.9907789541090345, 0.9870764348547121], constraints = [-1.0]
iteration = 1938 , objective = -0.0785310636061, inputs = [1.0003001532202611, 1.0170527977804098, 0.9907789541085315, 0.9870764348548058], constraints = [-1.0]
iteration = 1939 , objective = -0.0785310636061, inputs = [1.0003001532203026, 1.0170527977804475, 0.990778954108481, 0.9870764348548151], constraints = [-1.0]
iteration = 1940 , objective = -0.0785310636061, inputs = [1.0003001532203069, 1.0170527977804513, 0.990778954108476, 0.9870764348548161], constraints = [-1.0]
iteration = 1941 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1942 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1943 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1944 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1945 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1946 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1947 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1948 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1949 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1950 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1951 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1952 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1953 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1954 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1955 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1956 , objective = -0.0785310599978, inputs = [1.000300130153162, 1.0170527768029969, 0.9907789820562078, 0.987076429645604], constraints = [-1.0]
iteration = 1957 , objective = -0.109868681266, inputs = [1.0003001509135927, 1.0170527956827062, 0.9907789569032487, 0.987076434333895], constraints = [-1.0]
iteration = 1958 , objective = -0.502012259789, inputs = [1.0003001529896358, 1.0170527975706771, 0.9907789543879529, 0.9870764348027241], constraints = [-1.0]
iteration = 1959 , objective = -0.0785310636025, inputs = [1.0003001531972402, 1.0170527977594743, 0.9907789541364231, 0.987076434849607], constraints = [-1.0]
iteration = 1960 , objective = -0.724609260599, inputs = [1.0003001532180005, 1.0170527977783541, 0.9907789541112704, 0.9870764348542953], constraints = [-1.0]
iteration = 1961 , objective = -0.0785310636061, inputs = [1.0003001532200766, 1.017052797780242, 0.9907789541087549, 0.987076434854764], constraints = [-1.0]
iteration = 1962 , objective = -0.0785310636061, inputs = [1.0003001532202842, 1.017052797780431, 0.9907789541085035, 0.987076434854811], constraints = [-1.0]
iteration = 1963 , objective = -0.0785310636061, inputs = [1.000300153220305, 1.0170527977804498, 0.9907789541084783, 0.9870764348548157], constraints = [-1.0]
iteration = 1964 , objective = -0.0785310636061, inputs = [1.000300153220307, 1.0170527977804515, 0.9907789541084759, 0.9870764348548162], constraints = [-1.0]
iteration = 1965 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1966 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1967 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1968 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1969 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1970 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1971 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1972 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1973 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1974 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1975 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1976 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1977 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1978 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1979 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1980 , objective = -0.0785310455642, inputs = [1.0003000378845803, 1.0170526928931771, 0.9907790938471366, 0.9870764088087554], constraints = [-1.0]
iteration = 1981 , objective = -0.078531061802, inputs = [1.0003001416867345, 1.0170527872917243, 0.9907789680823414, 0.9870764322502101], constraints = [-1.0]
iteration = 1982 , objective = -0.0785310634257, inputs = [1.00030015206695, 1.017052796731579, 0.9907789555058621, 0.9870764345943556], constraints = [-1.0]
iteration = 1983 , objective = -0.102140878219, inputs = [1.0003001531049716, 1.0170527976755646, 0.9907789542482142, 0.9870764348287702], constraints = [-1.0]
iteration = 1984 , objective = -0.137124014031, inputs = [1.0003001532087736, 1.017052797769963, 0.9907789541224493, 0.9870764348522116], constraints = [-1.0]
iteration = 1985 , objective = -0.078531063606, inputs = [1.000300153219154, 1.0170527977794028, 0.9907789541098729, 0.9870764348545558], constraints = [-1.0]
iteration = 1986 , objective = -0.0785310636061, inputs = [1.000300153220192, 1.017052797780347, 0.9907789541086153, 0.9870764348547901], constraints = [-1.0]
iteration = 1987 , objective = -0.713907242385, inputs = [1.0003001532202958, 1.0170527977804413, 0.9907789541084894, 0.9870764348548137], constraints = [-1.0]
iteration = 1988 , objective = -0.0785310636061, inputs = [1.0003001532203062, 1.0170527977804507, 0.990778954108477, 0.987076434854816], constraints = [-1.0]
iteration = 1989 , objective = -0.0785310636061, inputs = [1.000300153220307, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1990 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1991 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1992 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1993 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1994 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 1995 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1996 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1997 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 1998 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 1999 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 2000 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 2001 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 2002 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 2003 , objective = -0.0785310636062, inputs = [1.0003001532203073, 1.0170527977804518, 0.9912789541084754, 0.9870764348548162], constraints = [-1.0]
iteration = 2004 , objective = -0.0785420769132, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9875764348548162], constraints = [-1.0]
iteration = 2005 , objective = -0.530833939202, inputs = [1.000299576541672, 1.0170522733440788, 0.9907796528017804, 0.9870763046245121], constraints = [-1.0]
iteration = 2006 , objective = -0.0785310545852, inputs = [1.0003000955524437, 1.0170527453368146, 0.9907790239778058, 0.9870764218317858], constraints = [-1.0]
iteration = 2007 , objective = -0.078531062704, inputs = [1.000300147453521, 1.017052792536088, 0.9907789610954086, 0.9870764335525132], constraints = [-1.0]
iteration = 2008 , objective = -0.0785310635159, inputs = [1.0003001526436286, 1.0170527972560155, 0.9907789548071688, 0.987076434724586], constraints = [-1.0]
iteration = 2009 , objective = -0.598913388233, inputs = [1.0003001531626394, 1.0170527977280082, 0.9907789541783448, 0.9870764348417932], constraints = [-1.0]
iteration = 2010 , objective = -0.133723646237, inputs = [1.0003001532145406, 1.0170527977752073, 0.9907789541154626, 0.9870764348535139], constraints = [-1.0]
iteration = 2011 , objective = -0.0785310636061, inputs = [1.0003001532197306, 1.0170527977799273, 0.9907789541091743, 0.987076434854686], constraints = [-1.0]
iteration = 2012 , objective = -0.647625317737, inputs = [1.0003001532202496, 1.0170527977803994, 0.9907789541085453, 0.9870764348548032], constraints = [-1.0]
iteration = 2013 , objective = -0.0785310636061, inputs = [1.0003001532203015, 1.0170527977804464, 0.9907789541084826, 0.9870764348548149], constraints = [-1.0]
iteration = 2014 , objective = -0.614906647992, inputs = [1.0003001532203066, 1.0170527977804513, 0.990778954108476, 0.9870764348548161], constraints = [-1.0]
iteration = 2015 , objective = -0.734178719598, inputs = [1.0003001532203073, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 2016 , objective = -0.0820857500724, inputs = [1.0008001532203072, 1.0170527977804518, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
iteration = 2017 , objective = -0.0785569596542, inputs = [1.0003001532203073, 1.0175527977804517, 0.9907789541084755, 0.9870764348548162], constraints = [-1.0]
