iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-0.91973753179722251, 2.0, 1.0, 2.0, 1.0, 0.0, 31215.771029066946, 27869.938522970733, 77693.81834956992, 1.0]
iteration = 255 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0198282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.39458046477784164, 2.0, -1.0, 2.0, -1.0, 0.0, 14829.772283096376, 19900.870437956451, 80397.270896061891, 1.0]
iteration = 256 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968688168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.55716093114561349, -1.0, -1.0, -1.0, -1.0, 0.0, 30709.450674892934, 0.0, 51813.930852822908, 1.0]
iteration = 257 , objective = 0.000811834712938, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9226049665763467, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59017137677623366, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 258 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0005, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 259 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0005, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 260 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9873362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020980741498474, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 261 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9760033592328061, 0.9755036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 262 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9760036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 263 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 264 , objective = 0.000811695824049, inputs = [1.0151850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.48384700462160324, -1.0, -1.0, -1.0, -1.0, 0.0, 30711.983918400219, 0.0, 51299.03593615206, 1.0]
iteration = 265 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0198282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.39458046477784164, 2.0, -1.0, 2.0, -1.0, 0.0, 14829.772283096376, 19900.870437956451, 80397.270896061891, 1.0]
iteration = 266 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968688168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.55716093114561349, -1.0, -1.0, -1.0, -1.0, 0.0, 30709.450674892934, 0.0, 51813.930852822908, 1.0]
iteration = 267 , objective = 0.000811834712938, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9226049665763467, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59017137677623366, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 268 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0005, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 269 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0005, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 270 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9873362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020980741498474, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 271 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9760033592328061, 0.9755036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 272 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9760036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 273 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 274 , objective = 0.000811695824049, inputs = [1.0151850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.48384700462160324, -1.0, -1.0, -1.0, -1.0, 0.0, 30711.983918400219, 0.0, 51299.03593615206, 1.0]
iteration = 275 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0198282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.39458046477784164, 2.0, -1.0, 2.0, -1.0, 0.0, 14829.772283096376, 19900.870437956451, 80397.270896061891, 1.0]
iteration = 276 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968688168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.55716093114561349, -1.0, -1.0, -1.0, -1.0, 0.0, 30709.450674892934, 0.0, 51813.930852822908, 1.0]
iteration = 277 , objective = 0.000811834712938, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9226049665763467, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59017137677623366, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 278 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0005, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 279 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0005, 0.9868362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020948859326516, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 280 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9873362481872108, 0.9755033592328063, 0.9755036195642904], constraints = [-0.59020980741498474, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 281 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9760033592328061, 0.9755036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 282 , objective = 0.000811695824049, inputs = [1.0146850607170905, 1.0193282808557007, 0.968188168510504, 2.9221049665763466, 1.0, 1.0, 0.9868362481872108, 0.9755033592328063, 0.9760036195642904], constraints = [-0.590210767585437, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.286281023467, 0.0, 80357.844754724079, 1.0]
iteration = 283 , objective = 0.000805801069036, inputs = [1.0146851515233548, 1.0193282815538725, 0.9681881159425944, 2.9007932379184105, 1.0, 1.0, 0.8631747809960678, 0.676478377135191, 0.6764788602742806], constraints = [-0.43810306341956134, 2.0, -1.0, 2.0, -1.0, 0.0, 14792.76662031591, 0.0, 80357.851994981931, 1.0]
iteration = 284 , objective = 0.000811103831586, inputs = [1.014685069797717, 1.019328280925518, 0.968188163253713, 2.9199737937105534, 1.0, 1.0, 0.9744701014680965, 0.9456008610230446, 0.9456011436352895], constraints = [-0.46984464502192019, 2.0, -1.0, 2.0, -1.0, 0.0, 21309.984423118243, 16566.38445770074, 80357.845478749849, 1.0]
iteration = 285 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 286 , objective = 0.000811636624803, inputs = [1.0151850616251532, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.52651393548387271, 2.0, -1.0, 2.0, -1.0, 0.0, 30711.931751646764, 0.0, 80397.408206815831, 1.0]
iteration = 287 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0198282808626824, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.6009610795558743, 1.0, -1.0, 1.0, -1.0, 0.0, 30693.998210839491, 0.0, 80397.270968499739, 1.0]
iteration = 288 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.9686881679848249, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.57832825529217213, 2.0, -1.0, 2.0, -1.0, 0.0, 30708.400912894122, 16528.686857057484, 80357.844827126668, 1.0]
iteration = 289 , objective = 0.000811775513692, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.922391849289767, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41085596313303302, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 290 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0005, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 291 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0005, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 292 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9860996335152993, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089439370414865, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 293 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.9730131094118298, 0.9725133719713903], constraints = [-0.41089535389442811, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 294 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9730133719713903], constraints = [-0.41089535389442811, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 295 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 296 , objective = 0.000811636624803, inputs = [1.0151850616251532, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.52651393548387271, 2.0, -1.0, 2.0, -1.0, 0.0, 30711.931751646764, 0.0, 80397.408206815831, 1.0]
iteration = 297 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0198282808626824, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.6009610795558743, 1.0, -1.0, 1.0, -1.0, 0.0, 30693.998210839491, 0.0, 80397.270968499739, 1.0]
iteration = 298 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.9686881679848249, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.57832825529217213, 2.0, -1.0, 2.0, -1.0, 0.0, 30708.400912894122, 16528.686857057484, 80357.844827126668, 1.0]
iteration = 299 , objective = 0.000811775513692, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.922391849289767, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41085596313303302, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 300 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0005, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 301 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0005, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 302 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9860996335152993, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089439370414865, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 303 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.9730131094118298, 0.9725133719713903], constraints = [-0.41089535389442811, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 304 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9730133719713903], constraints = [-0.41089535389442811, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 305 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 306 , objective = 0.000811636624803, inputs = [1.0151850616251532, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.52651393548387271, 2.0, -1.0, 2.0, -1.0, 0.0, 30711.931751646764, 0.0, 80397.408206815831, 1.0]
iteration = 307 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0198282808626824, 0.968188167984825, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.6009610795558743, 1.0, -1.0, 1.0, -1.0, 0.0, 30693.998210839491, 0.0, 80397.270968499739, 1.0]
iteration = 308 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.9686881679848249, 2.9218918492897665, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.57832825529217213, 2.0, -1.0, 2.0, -1.0, 0.0, 30708.400912894122, 16528.686857057484, 80357.844827126668, 1.0]
iteration = 309 , objective = 0.000811775513692, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.922391849289767, 1.0, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41085596313303302, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 310 , objective = 0.000811636624803, inputs = [1.0146850616251533, 1.0193282808626825, 0.968188167984825, 2.9218918492897665, 1.0005, 1.0, 0.9855996335152994, 0.97251310941183, 0.9725133719713903], constraints = [-0.41089407490554952, -1.0, -1.0, -1.0, -1.0, 0.0, 14792.216171089611, 0.0, 80357.844827126668, 1.0]
iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-0.91973753179722251, 2.0, 1.0, 2.0, 1.0, 0.0, 31215.771029066946, 27869.938522970733, 77693.81834956992, 1.0]
iteration = 2 , objective = 0.000277777777778, inputs = [1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-1.0045953794798073, 1.0, 1.0, 1.0, 1.0, 0.0, 31263.153953700661, 27038.544489062158, 38900.057478930066, 1.0]
iteration = 3 , objective = 0.000277777777778, inputs = [1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-1.0118941536420774, 1.0, 1.0, 1.0, 1.0, 0.0, 31165.94644611908, 27469.675674272126, 38847.270982535767, 1.0]
iteration = 4 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-1.0123355508884002, 1.0, 1.0, 1.0, 1.0, 0.0, 31263.188700254013, 27051.373635251264, 38880.658418516956, 1.0]
